subd_id	term	tfraction
99	BAYESIAN_ANALYSIS	0.144068
99	CAPTURE-RECAPTURE	0.13587
99	COVARIANCE	0.129065
99	RANDOMIZATION	0.12766
99	CONTINGENCY_TABLE	0.125984
99	STATISTICAL_DISTRIBUTION	0.123567
99	END-POINTS	0.121387
99	LOGISTIC_REGRESSION	0.120567
99	TABLES	0.105528
99	MARKOV_CHAINS	0.104833
99	BAYESIAN	0.104651
99	SMALL-AREA_ANALYSIS	0.0962567
99	SEQUENTIAL_ANALYSIS	0.0764463
99	EQUIVALENCE	0.0757825
99	CLINICAL_TRIALS	0.06875
99	VARIANCE	0.0679074
99	PATIENT_DROPOUTS	0.0676856
99	CLINICAL_TRIAL	0.0651466
99	CANCER_STATISTICS	0.0517928
99	THERAPEUTIC_EQUIVALENCY	0.0495356
99	MANTEL_HAENSZEL_TEST	0.0482759
99	SPACE-TIME_CLUSTERING	0.046729
99	BIAS_(EPIDEMIOLOGY)	0.0451467
99	PLOTS_AND_CURVES	0.0422535
99	SELECTION_BIAS	0.0421687
99	BIOEQUIVALENCE	0.0411718
99	DRUG_PROGRAM	0.0402685
99	ENDPOINT_DETERMINATION	0.0399579
99	HEALTH_STATISTICS	0.0399202
99	CLINICAL_TRIALS,_PHASE_I	0.0392523
99	MULTIVARIATE_ANALYSIS_OF_COVARIANCE	0.0376812
99	BIOPHARMACEUTICS	0.037594
99	POPULATION_MODEL	0.0361446
99	CLINICAL_TRIALS,_PHASE_II	0.0338266
99	DIVERSITY_INDEX	0.0337079
99	PROCESS_MODEL	0.0335637
99	CLINICAL_TRIALS,_PHASE_III	0.032967
99	DIAGNOSTIC_TESTS,_ROUTINE	0.0312779
99	DRUG_SURVEILLANCE_PROGRAM	0.0311804
99	MCNEMAR_TEST	0.0300752
99	DRUG_EVALUATION	0.029745
99	CHOLESTYRAMINE	0.0294118
99	NEW_DRUG	0.0283019
99	EPIDEMIOLOGIC_FACTORS	0.0272109
99	NONLINEAR_REGRESSION_ANALYSIS	0.0247934
99	LIGHT_COAGULATION	0.0246914
99	NONDISJUNCTION	0.0230769
99	EXPERIMENTAL_THERAPY	0.0229008
99	PHARMACOLOGICAL_PARAMETERS	0.0207612
99	LIFE_TABLE	0.0202429
99	OPTIMAL_DRUG_DOSE	0.0201149
99	MULTICENTER_STUDIES	0.0193548
99	LIFE_TABLES	0.0179181
99	GRANULOMATOUS_DISEASE,_CHRONIC	0.0174216
99	PHASE_4_CLINICAL_TRIAL	0.017094
99	DIAGNOSTIC_TECHNIQUES_AND_PROCEDURES	0.0162413
99	PARALLEL_DESIGN	0.016129
99	CHI_SQUARE_TEST	0.0155102
99	WILCOXON_SIGNED_RANKS_TEST	0.0154799
99	CHRONIC_GRANULOMATOUS_DISEASE	0.0152838
99	LEUKEMIA,_EXPERIMENTAL	0.0147059
99	GROWTH_CURVE	0.0139912
99	FISHER_EXACT_TEST	0.0127701
99	DISEASE_SIMULATION	0.012474
99	RANK_SUM_TEST	0.0117647
99	MULTIPLE_DRUG_DOSE	0.0114155
99	RECEIVER_OPERATING_CHARACTERISTIC	0.0103687
99	NORMAL_VALUE	0.00835946
100	HEALTH_EDUCATORS	0.510638
100	CHEMICAL_INCIDENTS	0.5
100	EMPLOYEE_RETIREMENT_INCOME_SECURITY_ACT	0.386243
100	HEALTH_BENEFIT_PLANS,_EMPLOYEE	0.353976
100	NAVAL_MEDICINE	0.344353
100	PHYSICIAN_ASSISTANTS	0.334254
100	IN-PATIENT	0.333333
100	EDUCATION,_PUBLIC_HEALTH_PROFESSIONAL	0.302083
100	INSURANCE_BENEFITS	0.294686
100	FORMULARIES	0.292553
100	PAKISTANI	0.285714
100	ROUTINE_DATA	0.285714
100	WEST_VIRGINIA	0.285036
100	EMPLOYER_HEALTH_COSTS	0.266094
100	INSURANCE_POOLS	0.259259
100	PHYSICIAN_ASSISTANT	0.257996
100	LOCAL_AUTHORITY	0.25
100	COST_SHARING	0.244944
100	INSURANCE,_PHARMACEUTICAL_SERVICES	0.244444
100	STATE_GOVERNMENT	0.243885
100	DEDUCTIBLES_AND_COINSURANCE	0.238342
100	HOMEBOUND_PATIENT	0.222222
100	NORTH_CAROLINA	0.186308
100	HEALTH_EDUCATOR	0.181818
100	PUBLIC_HEALTH_ADMINISTRATION	0.172733
100	COX_189	0.166667
100	ENCEPHALITIS_VIRUSES	0.166667
100	HEALTH_SYSTEMS_PLANS	0.166667
100	PHOSPHORIC_ACID_TRIS(2_ETHYLHEXYL)_ESTER	0.166667
100	MEDICAL_SAVINGS_ACCOUNTS	0.165563
100	EMERGENCY_PLANNING	0.157895
100	MANDATORY_PROGRAMS	0.155914
100	INSURANCE_COVERAGE	0.145781
100	ADENOSINE_CYCLIC-3',5'-MONOPHOSPHATE_BINDING_PROTEINS	0.142857
100	ADENOSINE_CYCLIC_3',5'_MONOPHOSPHATE_BINDING_PROTEINS	0.142857
100	LUBIPROSTONE	0.142857
100	MANDATORY_PROGRAM	0.139535
100	HEALTH_IMPACT_ASSESSMENT	0.137931
100	COMMUNITY_HEALTH_PLANNING	0.136247
100	HEALTH_CARE_COALITIONS	0.134921
100	NHS_DIRECT	0.130435
100	SHIP	0.12831
100	INSURANCE_CLAIM_REVIEW	0.127031
100	GENERAL_PRACTICES	0.125
100	HEALTH_PLANNING_TECHNICAL_ASSISTANCE	0.125
100	PREPAID_HEALTH_PLANS	0.121212
100	SUBMARINE_MEDICINE	0.121212
100	PHYSICIAN_INCENTIVE_PLANS	0.119101
100	INVESTIGATIONAL_NEW_DRUG_APPLICATION	0.117647
100	ADMISSION_RATES	0.111111
100	AIR_PRESSURE	0.111111
100	PAROVARIAN_CYST	0.111111
100	UNITED_STATES_GOVERNMENT_AGENCIES	0.109589
100	UNITED_STATES_HEALTH_RESOURCES_AND_SERVICES_ADMINISTRATION	0.107143
100	SINGLE-PAYER_SYSTEM	0.103896
100	PHARMACY_AND_THERAPEUTICS_COMMITTEE	0.101064
100	ALDH2_PROTEIN,_HUMAN	0.1
100	DRUGS,_NON_PRESCRIPTION	0.09375
100	BIOTERRORISM	0.0911736
100	PRURITUS_ANI	0.0909091
100	DEVICE_APPROVAL	0.0836576
100	N-(2-CYCLOHEXYLOXY-4-NITROPHENYL)METHANESULFONAMIDE	0.0833333
100	CONSUMER_PARTICIPATION	0.0797024
100	FREQUENT_ATTENDERS	0.0769231
100	INSURANCE,_SURGICAL	0.0769231
100	FEES,_PHARMACEUTICAL	0.0742574
100	OFF-ROAD_MOTOR_VEHICLES	0.0722892
100	HEALTH_PLANNING	0.0714286
100	DISASTER_PLANNING	0.0690073
100	NICE	0.0666667
100	ENCEPHALITIS_VIRUS	0.0588235
100	HEALTH_INEQUALITIES	0.0588235
100	COMPETENCY-BASED_EDUCATION	0.0585683
100	INJECTORS	0.0571429
100	FEE	0.0565878
100	TAX	0.0559846
100	SELF-REPORTED_HEALTH	0.0555556
100	COMPLEMENT_3C	0.0540541
100	REIMBURSEMENT_MECHANISMS	0.0537951
100	CERVICAL_SCREENING	0.0526316
100	SOCIAL_DEPRIVATION	0.0526316
100	LIPOTROPIC_AGENTS	0.0512821
100	COST_SAVINGS	0.048478
100	DRUGS,_NON-PRESCRIPTION	0.0483491
100	COMMUNITY_PHARMACY	0.0454545
100	COMPLEMENT_COMPONENT_C3C	0.0444444
100	CLINICAL_EFFECTIVENESS	0.0408163
100	CLINICAL_GOVERNANCE	0.0375
100	ACTUARIAL_ANALYSIS	0.0356564
100	PRIMARY_HEALTH-CARE	0.0344828
100	SEXUAL_HEALTH	0.0344828
100	HUMAN_INFLUENZA	0.0330189
100	ASIAN	0.0232558
100	THUNDERSTORM	0.0224719
100	DELIBERATE_SELF-HARM	0.0222222
100	INFLUENZA,_HUMAN	0.0208955
100	ANTHRAX	0.0206897
100	OSTEOARTHROPATHY,_SECONDARY_HYPERTROPHIC	0.019802
100	NEEDS_ASSESSMENT	0.0147059
100	SMALLPOX	0.0125
100	COST_EFFECTIVENESS	0.0120482
100	METEOROLOGY	0.0114286
100	SYPHILIS	0.0108303
100	MUMPS	0.0108108
100	LONDON	0.0102389
100	CHILDHOOD_LEUKEMIA	0.00900901
100	HOSPITAL_ADMISSIONS	0.00829876
100	SARS	0.008
100	ADMISSIONS	0.00775194
100	PUBLIC_HEALTH	0.00611621
100	GREAT-BRITAIN	0.00609756
100	AUDIT	0.00576369
100	POLIOMYELITIS	0.00512821
100	CLINICAL_OUTCOMES	0.00492611
100	TRANSFER	0.00490196
100	SURVEY_SF-36	0.00483092
100	CHLAMYDIA	0.00471698
100	UV_RADIATION	0.0046729
100	HEPATITIS_B	0.00453515
100	NORMATIVE_DATA	0.00446429
100	HEART_DISEASE	0.00425532
100	HUMAN_HEALTH	0.0041841
100	ANTIPLATELET_THERAPY	0.00404858
100	SYSTEMATIC_REVIEW	0.00404858
100	CARDIOVASCULAR_RISK_FACTORS	0.00398406
100	B_VIRUS	0.00393701
100	AETIOLOGY	0.0037037
100	STRENGTHS	0.00352113
100	CLINICAL_PRESENTATION	0.00342466
100	LOCAL-ANESTHESIA	0.00342466
100	PRIMARY_PREVENTION	0.00325203
100	ISCHAEMIA	0.00308642
100	IRAN	0.003003
100	CORONARY_HEART_DISEASE	0.00292398
100	MERCURY	0.00242131
100	FOLIC_ACID	0.00221239
100	OUTCOME	0.00207039
100	SCREENING	0.00204918
100	ISCHEMIC-HEART-DISEASE	0.00179695
100	PRION_PROTEIN	0.00168634
100	CARDIOVASCULAR_DISEASE	0.00140154
100	INCREASE	0.00069541
101	ACUTE_CELLULAR_REJECTION	0.679389
101	LIVER_GRAFT_REJECTION	0.640625
101	CHRONIC_ALLOGRAFT_NEPHROPATHY	0.625
101	UNIVERSITY_OF_WISCONSIN_SOLUTION	0.622807
101	CARDIAC_GRAFT_REJECTION	0.619863
101	KIDNEY_GRAFT_REJECTION	0.595106
101	ACUTE_VASCULAR_REJECTION	0.586667
101	HYPERACUTE_REJECTION	0.575342
101	ACUTE_GRAFT_REJECTION	0.575051
101	KIDNEY_ALLOGRAFT_REJECTION	0.571901
101	CADAVER_KIDNEY	0.569959
101	CADAVER_DONOR	0.558519
101	LIVER_GRAFT	0.550538
101	LIVER_PRESERVATION	0.542714
101	KIDNEY_ALLOGRAFT	0.54104
101	ACUTE_REJECTION	0.525122
101	INTESTINE_TRANSPLANTATION	0.523881
101	TACROLIMUS_FK506	0.521739
101	LIVING_DONORS	0.521376
101	GRAFT-SURVIVAL	0.520661
101	CHRONIC_REJECTION	0.519444
101	CHRONIC_GRAFT_REJECTION	0.517915
101	HEART-LUNG_TRANSPLANTATION	0.507692
101	KIDNEY_GRAFT	0.506151
101	KIDNEY_DONOR	0.503943
101	RENAL-ALLOGRAFTS	0.50365
101	PANCREAS_TRANSPLANTATION	0.502732
101	UW_SOLUTION	0.5
101	HEART_GRAFT	0.49938
101	ALLOGRAFT_RECIPIENTS	0.495434
101	LIVING_DONOR	0.494949
101	XENOGRAFT_REJECTION	0.486486
101	DELAYED_GRAFT_FUNCTION	0.47929
101	TRANSPLANTATION_TOLERANCE	0.473822
101	ORGAN_PRESERVATION_SOLUTIONS	0.472149
101	BASILIXIMAB	0.471183
101	KIDNEY-TRANSPLANTATION	0.462275
101	INTERLEUKIN_2_RECEPTOR_ANTIBODY	0.459641
101	GRAFT_FUNCTION	0.454545
101	RENAL-ALLOGRAFT_REJECTION	0.450382
101	OKT_3	0.447412
101	RENAL-ALLOGRAFT_RECIPIENTS	0.446875
101	RENAL-TRANSPLANTATION	0.445678
101	ALLOGRAFT_SURVIVAL	0.443946
101	ALLOGRAFT_REJECTION	0.443609
101	BRONCHIOLITIS_OBLITERANS_SYNDROME	0.435897
101	GRAFT_SURVIVAL	0.42963
101	CARDIAC_ALLOGRAFTS	0.426396
101	LUNG-TRANSPLANTATION	0.425197
101	XENOTRANSPLANTATION	0.423106
101	ISLETS_OF_LANGERHANS_TRANSPLANTATION	0.420444
101	ALLOGRAFT-REJECTION	0.417891
101	ANTILYMPHOCYTE_SERUM	0.417219
101	INDIRECT_RECOGNITION	0.41573
101	CALCINEURIN_INHIBITOR	0.408209
101	INTESTINE_GRAFT	0.405204
101	PANCREAS_ISLET_TRANSPLANTATION	0.39644
101	ORGAN-TRANSPLANTATION	0.391705
101	ORGAN_DONOR	0.390756
101	HEART-TRANSPLANTATION	0.388211
101	TACROLIMUS	0.383372
101	HEART_LUNG_TRANSPLANTATION	0.382353
101	INTESTINAL_TRANSPLANTATION	0.382353
101	MYCOPHENOLIC_ACID	0.375218
101	MYCOPHENOLATE-MOFETIL	0.374392
101	KIDNEY_TRANSPLANTATION	0.365714
101	LYMPHOCYTE_ANTIBODY	0.365367
101	KIDNEY_TRANSPLANT	0.359649
101	TRANSPLANTATION,_ISOGENEIC	0.353293
101	FK-506	0.352304
101	DACLIZUMAB	0.349007
101	2_AMINO_2_[2_(4_OCTYLPHENYL)ETHYL]_1,3_PROPANEDIOL	0.343008
101	CARDIAC_TRANSPLANTATION	0.332746
101	ORGAN_PRESERVATION	0.331855
101	BRONCHIOLITIS_OBLITERANS	0.32613
101	RECIPIENT	0.324895
101	HISTOCOMPATIBILITY_TESTING	0.322065
101	NATURAL_ANTIBODIES	0.321429
101	FK506	0.321075
101	ISOGRAFT	0.315789
101	TISSUE_AND_ORGAN_HARVESTING	0.313406
101	GRAFT_FAILURE	0.312766
101	IMMUNOSUPPRESSION	0.301601
101	BK_VIRUS	0.300885
101	LIVER_TRANSPLANTATION	0.295964
101	ALLOGRAFTS	0.29588
101	HISTOCOMPATIBILITY_TEST	0.290168
101	RAFFINOSE	0.287109
101	MYCOPHENOLATE_MOFETIL	0.285714
101	TRANSPLANTATION_IMMUNOLOGY	0.283755
101	LUNG_TRANSPLANTATION	0.279661
101	TRANSPLANTATION,_HETEROTOPIC	0.279302
101	MIXED_CHIMERISM	0.278027
101	HEART_TRANSPLANTATION	0.277778
101	LIVER_ISCHEMIA	0.270941
101	RAPAMYCIN	0.267857
101	ISLET_TRANSPLANTATION	0.267045
101	SIROLIMUS	0.264482
101	RENAL_TRANSPLANTATION	0.262943
101	RENAL_TRANSPLANT	0.261628
101	BRAIN_DEATH	0.256472
101	ALLOIMMUNITY	0.256065
101	GRAFT-REJECTION	0.25
101	EVEROLIMUS	0.248796
101	CD40_LIGAND_MONOCLONAL_ANTIBODY	0.245742
101	RENAL-TRANSPLANT_RECIPIENTS	0.244395
101	IMMUNOSUPPRESSANT	0.242938
101	CHIMERISM	0.242424
101	HLA_MATCHING	0.238576
101	MIXED_LYMPHOCYTE_REACTION	0.236707
101	ORTHOTOPIC_LIVER-TRANSPLANTATION	0.232639
101	TOLERANCE_INDUCTION	0.22439
101	TISSUE_HARVESTING	0.224359
101	TRANSPLANT_RECIPIENTS	0.224299
101	TRANSPLANTATION_CHIMERA	0.217949
101	ALLOANTIGEN	0.213415
101	KIDNEYS	0.21147
101	LIVER-TRANSPLANTATION	0.209722
101	LYMPHOCYTE_CULTURE_TEST,_MIXED	0.209618
101	HISTOCOMPATIBILITY	0.207444
101	BILE_DUCT_ATRESIA	0.196455
101	HEART_MUSCLE_BIOPSY	0.191769
101	TRANSPLANT	0.188088
101	ALLOTRANSPLANTATION	0.183493
101	LIVER_PERFUSION	0.177956
101	HEPATIC_VEIN	0.174672
101	CYTOMEGALOVIRUS_INFECTIONS	0.166534
101	RATS,_INBRED_LEW	0.16226
101	DONOR	0.159
101	LYMPHOPROLIFERATIVE_DISORDERS	0.155004
101	CALCINEURIN	0.148231
101	IMMUNOPROPHYLAXIS	0.145865
101	PORTAL_VEIN_THROMBOSIS	0.144205
101	IMMUNE_GLOBULIN	0.142857
101	ISCHEMIA/REPERFUSION_INJURY	0.142202
101	METHYLPREDNISOLONE_SODIUM_SUCCINATE	0.133333
101	DECAY-ACCELERATING_FACTOR	0.133094
101	XENOGRAFTS	0.122318
101	CELL_TRANSPLANTATION	0.109551
101	CYTOTOXIC_T_LYMPHOCYTE_ANTIGEN_4	0.109502
101	CYCLOSPORINE-A	0.105744
101	HLA_ANTIGENS	0.101818
101	BIOPSIES	0.0992908
101	NEPHROTOXICITY	0.095723
101	CLASS-I	0.0933333
101	ISCHEMIA-REPERFUSION_INJURY	0.0798923
101	CYTOMEGALOVIRUS	0.0793296
101	RECURRENT_INFECTION	0.0731336
101	REPERFUSION_INJURY	0.0685484
101	LONG-TERM_SURVIVAL	0.0668473
102	HYDROGEN_ABSORBING_MATERIALS	0.970443
102	METAL_MATERIALS	0.963636
102	TRANSITION_METAL_ALLOYS	0.947619
102	TRANSITION_METAL_COMPOUNDS	0.946835
102	OXIDE_MATERIALS	0.913043
102	RAPID_PROTOTYPES	0.904762
102	LIQUID_QUENCHING	0.9
102	INTERSTITIAL_ALLOYS	0.892857
102	GAS-SOLID_REACTIONS	0.828947
102	RARE_EARTH_COMPOUNDS	0.824458
102	RARE_EARTHS	0.801399
102	HYDROGEN_STORAGE_MATERIALS	0.788462
102	MICROPIPE	0.755102
102	GAS-SOLID_REACTION	0.746269
102	METAL_HYDRIDES	0.723926
102	VAPOUR_DEPOSITION	0.723404
102	MICROPIPES	0.702703
102	ELECTRICAL_TRANSPORT	0.681159
102	ELECTROCHEMICAL_REACTIONS	0.652778
102	3C-SIC	0.649351
102	4H-SIC	0.644068
102	SUBLIMATION_GROWTH	0.628571
102	ACTINIDE_COMPOUNDS	0.625
102	HIGH_TEMPERATURE_ALLOYS	0.612903
102	MAGNETIC_MEASUREMENTS	0.580247
102	LIGHT_ABSORPTION_AND_REFLECTION	0.566667
102	6H-SIC	0.548077
102	SUPERPLASTIC_FORMING_(SPF)	0.545455
102	NICKEL_TITANIUM_ALLOYS	0.540541
102	MAGNESIUM_HYDRIDE	0.530612
102	CRYSTAL_STRUCTURE_AND_SYMMETRY	0.524862
102	THERMODYNAMIC_MODELLING	0.516667
102	POSITRON_LIFETIME_SPECTROSCOPY	0.512821
102	CHANNEL_MOBILITY	0.5
102	MAGNETICALLY_ORDERED_MATERIALS	0.5
102	POSITRON_LIFETIME	0.481013
102	HIGH-ENERGY_BALL_MILLING	0.461538
102	RECRYSTALLIZATION_TEXTURE	0.457627
102	IF_STEEL	0.45283
102	STACKING_FAULTS	0.45098
102	EBSD	0.439791
102	HYDRIDING_PROPERTIES	0.431373
102	SCANNING_AND_TRANSMISSION_ELECTRON_MICROSCOPY	0.43038
102	THERMOELECTRIC	0.42623
102	DYSPROSIUM_ALLOYS	0.414634
102	ELECTRODE_MATERIALS	0.385892
102	MG2NI	0.376812
102	LANI5	0.375
102	RARE_EARTH_ADDITIONS	0.372671
102	HYDROGEN_STORAGE_ALLOYS	0.361345
102	ELECTRONIC_BAND_STRUCTURE	0.352273
102	ELECTRON_BACKSCATTERED_DIFFRACTION_(EBSD)	0.338462
102	INTERMETALLICS	0.337629
102	AMORPHOUS_MATERIALS	0.336088
102	RARE_EARTH_ALLOYS	0.335106
102	LANTHANUM_ALLOYS	0.333333
102	METAL-HYDRIDES	0.320513
102	ELEMENTAL_POWDERS	0.314815
102	CERIUM_ALLOYS	0.314286
102	GADOLINIUM_ALLOYS	0.31068
102	TERNARY_COMPOUNDS	0.308943
102	X_RAY_MICROSCOPES	0.30198
102	NEUTRON_DIFFRACTION	0.29963
102	HYDROGEN_STORAGE_ALLOY	0.294118
102	POSITRON_ANNIHILATION	0.285199
102	INORGANIC_MATERIALS	0.279661
102	HIGH_ENERGY_BALL_MILLING	0.270588
102	ARC_MELTING	0.264706
102	SURFACES_AND_INTERFACES	0.263736
102	YTTRIUM_ALLOYS	0.260163
102	MARTENSITIC_TRANSFORMATIONS	0.254461
102	THERMOELECTRIC_MATERIALS	0.251462
102	X_RAY_LASERS	0.246914
102	POLYTYPES	0.244444
102	SEEBECK_COEFFICIENT	0.243902
102	MECHANICAL_ALLOYING	0.240252
102	PRASEODYMIUM_ALLOYS	0.23913
102	SPRAY_FORMING	0.238806
102	TERBIUM_ALLOYS	0.228261
102	TERBIUM_COMPOUNDS	0.227397
102	RIETVELD_REFINEMENT	0.224771
102	HOLMIUM_COMPOUNDS	0.224599
102	QUASI-CRYSTAL	0.22314
102	ALUMINUM_POWDER_METALLURGY	0.221591
102	HYDROGEN_ABSORPTION	0.220183
102	THERMOELECTRIC_PROPERTIES	0.219355
102	RIETVELD_METHOD	0.215278
102	PHASE_DIAGRAM	0.212789
102	HYDRIDES	0.209052
102	RARE-EARTH_COMPOUNDS	0.208696
102	NANOSTRUCTURED_MATERIALS	0.206154
102	SUPERELASTICITY	0.20354
102	NEODYMIUM_ALLOYS	0.20297
102	SPARK_PLASMA_SINTERING	0.2
102	HYDROGEN_STORAGE	0.196319
102	POSITRON_ANNIHILATION_SPECTROSCOPY	0.194245
102	LUMINESCENCE_OF_INORGANIC_SOLIDS	0.194118
102	SEEBECK_EFFECT	0.193089
102	DYSPROSIUM_COMPOUNDS	0.190813
102	URANIUM_ALLOYS	0.188119
102	PALLADIUM_ALLOYS	0.180412
102	ERBIUM_COMPOUNDS	0.179487
102	FREE_VOLUME	0.175141
102	BALL_MILLING	0.171685
102	EUROPIUM_COMPOUNDS	0.16805
102	HALL_EFFECT	0.166667
102	THULIUM_COMPOUNDS	0.163793
102	MAGNETIC_VARIABLES_MEASUREMENT	0.157895
102	THERMOELECTRIC_POWER	0.148936
102	ELASTIC-MODULUS	0.147601
102	EXCITATION_SPECTRA	0.147541
102	PHOSPHORS	0.146667
102	HO	0.146597
102	LANTHANUM	0.130952
102	GAS_ABSORPTION	0.127544
102	TB	0.12381
102	RARE_EARTH_ELEMENTS	0.12224
102	GADOLINIUM_COMPOUNDS	0.122145
102	HYDRIDE	0.12043
102	THERMOELECTRICITY	0.120181
102	DY	0.120172
102	RARE-EARTH	0.11859
102	PHOSPHOR	0.115538
102	POSITRON-ANNIHILATION	0.114583
102	CERIUM	0.113043
102	TEM	0.109413
102	PHASE_STRUCTURE	0.0977011
102	SM	0.0961145
102	EUROPIUM	0.0954198
102	MG	0.0951638
102	SCANDIUM_COMPOUNDS	0.0948276
102	OPTICAL_SPECTROSCOPY	0.0878906
102	NEUTRON_POWDER_DIFFRACTION	0.0836237
102	CE	0.08
102	MAGNESIUM_PRINTING_PLATES	0.0727729
102	ELECTRONIC_STRUCTURE	0.0672192
102	YTTRIUM	0.0584416
102	ELECTRON_PARAMAGNETIC_RESONANCE	0.0577281
103	ACCRETION,_ACCRETION_DISCS	1
103	ACCRETION,_ACCRETION_DISKS	1
103	BINARIES_:_CLOSE	1
103	CATACLYSMIC_VARIABLES	1
103	DUST,_EXTINCTION	1
103	GALAXIES_:_ACTIVE	1
103	GALAXIES_:_CLUSTERS_:_GENERAL	1
103	GALAXIES_:_ELLIPTICAL_AND_LENTICULAR,_CD	1
103	GALAXIES_:_FORMATION	1
103	GALAXIES_:_FUNDAMENTAL_PARAMETERS	1
103	GALAXIES_:_INTERACTIONS	1
103	GALAXIES_:_ISM	1
103	GALAXIES_:_JETS	1
103	GALAXIES_:_KINEMATICS_AND_DYNAMICS	1
103	GALAXIES_:_NUCLEI	1
103	GALAXIES_:_SEYFERT	1
103	GALAXIES_:_SPIRAL	1
103	GALAXIES_:_STARBURST	1
103	GALAXIES_:_STELLAR_CONTENT	1
103	GALAXIES_:_STRUCTURE	1
103	GAMMA_RAYS_:_BURSTS	1
103	INFRARED_:_GALAXIES	1
103	METHODS_:_DATA_ANALYSIS	1
103	QUASARS_:_GENERAL	1
103	RADIO_CONTINUUM_:_GALAXIES	1
103	STARS_:_ABUNDANCES	1
103	STARS_:_AGB_AND_POST-AGB	1
103	STARS_:_ATMOSPHERES	1
103	STARS_:_EARLY-TYPE	1
103	STARS_:_EVOLUTION	1
103	STARS_:_LATE-TYPE	1
103	STARS_:_OSCILLATIONS	1
103	SUPERNOVAE_:_GENERAL	1
103	X-RAYS_:_GALAXIES	1
103	X-RAYS_:_GENERAL	1
103	X-RAYS_:_STARS	1
103	GALAXIES_:_EVOLUTION	0.999356
103	STARS_:_FORMATION	0.999274
103	COSMOLOGY_:_THEORY	0.999116
103	COSMOLOGY_:_OBSERVATIONS	0.999058
103	CIRCUMSTELLAR_MATTER	0.998538
103	STARS_:_FUNDAMENTAL_PARAMETERS	0.99835
103	ISM_:_JETS_AND_OUTFLOWS	0.998258
103	INFRARED_:_STARS	0.998195
103	X-RAYS_:_BINARIES	0.998031
103	STARS_:_PRE-MAIN-SEQUENCE	0.998004
103	STARS_:_NEUTRON	0.99798
103	METHODS_:_NUMERICAL	0.997616
103	LARGE-SCALE_STRUCTURE_OF_UNIVERSE	0.9975
103	SUN_:_CORONA	0.996779
103	SUN_:_MAGNETIC_FIELDS	0.996774
103	ISM_:_CLOUDS	0.996094
103	ISM_:_ABUNDANCES	0.99389
103	H-II_REGIONS	0.993865
103	ISM_:_MOLECULES	0.993464
103	ELLIPTIC_GALAXIES	0.990164
103	BLACK_HOLE_PHYSICS	0.987893
103	INTERGALACTIC_MEDIUM	0.98743
103	STAR-FORMATION	0.97803
103	COSMOLOGY:_OBSERVATIONS	0.977273
103	GRAVITATIONAL_LENSING	0.974969
103	PLANETARY_NEBULAE	0.972973
103	RADIO_CONTINUUM	0.972973
103	SPIRAL_GALAXIES	0.967927
103	LUMINOSITY_FUNCTION	0.967611
103	DIGITAL_SKY_SURVEY	0.952586
103	STARS:_EVOLUTION	0.951807
103	GALAXIES:_CLUSTERS:_GENERAL	0.95122
103	MAIN-SEQUENCE_STARS	0.950959
103	STARS:_EARLY-TYPE	0.945946
103	LARGE-MAGELLANIC-CLOUD	0.943601
103	COSMIC_MICROWAVE_BACKGROUND	0.941884
103	QUASARS	0.940325
103	INDIVIDUAL	0.94
103	ACTIVE_GALACTIC_NUCLEI	0.938603
103	HIGH-REDSHIFT	0.934363
103	GALAXIES:_ACTIVE	0.926829
103	MOLECULAR_CLOUDS	0.924749
103	MILKY-WAY	0.920721
103	METHODS:_NUMERICAL	0.913043
103	STARS:_CIRCUMSTELLAR_MATTER	0.913043
103	ACCRETION_DISKS	0.911602
103	TECHNIQUES:_SPECTROSCOPIC	0.909091
103	GALAXIES:_EVOLUTION	0.904762
103	X-RAYS:_BINARIES	0.904762
103	CATALOG	0.904364
103	INTERSTELLAR-MEDIUM	0.90099
103	OPEN_CLUSTERS	0.9
103	ISM:_CLOUDS	0.897436
103	STARS:_AGB_AND_POST-AGB	0.895833
103	MAGELLANIC_CLOUDS	0.888889
103	SUN:_MAGNETIC_FIELDS	0.885714
103	GALAXY	0.882353
103	HUBBLE-SPACE-TELESCOPE	0.879503
103	GALAXIES	0.869962
103	INFRARED:_STARS	0.869565
103	BINARIES	0.865784
103	MHD	0.864238
103	STARS:_MAGNETIC_FIELDS	0.854167
103	STARS	0.84654
103	STARS:_OSCILLATIONS	0.828125
103	ATOMIC_DATA	0.821429
103	STARS:_ATMOSPHERES	0.784314
103	STARS:_FORMATION	0.78125
103	STARS:_ABUNDANCES	0.778947
103	DARK_MATTER	0.778002
103	METHODS:_DATA_ANALYSIS	0.777778
103	STARS:_FUNDAMENTAL_PARAMETERS	0.768293
103	ISM:_MOLECULES	0.758621
103	ASTROMETRY	0.748031
103	ABUNDANCES	0.746806
103	SHOCK_WAVES	0.73542
103	ASTROCHEMISTRY	0.727273
103	CELESTIAL_MECHANICS	0.717949
103	ATOMIC_PROCESSES	0.706897
103	PLANETARY_SYSTEMS	0.7
103	STAR_FORMATION	0.677083
103	PULSARS	0.676471
103	INTERSTELLAR_MEDIUM	0.661538
103	SUN:_CORONA	0.66129
103	RADIATIVE_TRANSFER	0.640845
103	ISM	0.631579
103	SUPERNOVA_REMNANTS	0.625
103	MAGNETIC_FIELDS	0.599746
103	PHOTOSPHERE	0.5875
103	METALLICITY	0.584615
103	COSMOLOGY	0.579088
